"","ensembl_gene_id","ensembl_gene_id_version.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version.y","external_gene_name","gene_biotype"
"4202","ENSG00000137817","ENSG00000137817.16",560.110697352944,-0.312003736705523,0.127985999115657,-2.43779584377487,0.0147771169918041,0.0326882328138941,"ENSG00000137817.17","PARP6","protein_coding"
"4203","ENSG00000137819","ENSG00000137819.13",155.445935033282,3.48581506339604,0.756458025960731,4.60807466345396,4.06414734424087e-06,1.48442069443956e-05,"ENSG00000137819.14","PAQR5","protein_coding"
"4204","ENSG00000137821","ENSG00000137821.11",50.812394126832,5.29905425856049,1.04591658977519,5.06642146263256,4.05363882621699e-07,1.64223958791373e-06,"ENSG00000137821.12","LRRC49","protein_coding"
"4205","ENSG00000137822","ENSG00000137822.12",438.687802376631,0.662250605661927,0.089376532633063,7.40966992287347,1.26614151237807e-13,8.78460658903872e-13,"ENSG00000137822.13","TUBGCP4","protein_coding"
"4206","ENSG00000137824","ENSG00000137824.15",478.631382444005,-0.525557837559788,0.0996522542605194,-5.27391820144711,1.33541446971282e-07,5.67932511940208e-07,"ENSG00000137824.16","RMDN3","protein_coding"
"4207","ENSG00000137831","ENSG00000137831.14",536.235801348974,4.49659049146897,0.210624170865574,21.3488816264056,3.99382003616939e-101,4.71657262981165e-99,"ENSG00000137831.15","UACA","protein_coding"
"4208","ENSG00000137834","ENSG00000137834.14",129.670262694931,2.69100689515802,0.229140363117314,11.7439234997646,7.58826096131178e-32,1.34748375324312e-30,"ENSG00000137834.15","SMAD6","protein_coding"
"4209","ENSG00000137841","ENSG00000137841.11",120.688985533851,0.767211187022984,0.131423786230961,5.83768896807392,5.29298476836123e-09,2.57623982764952e-08,"ENSG00000137841.12","PLCB2","protein_coding"
"4210","ENSG00000137842","ENSG00000137842.6",138.205744204766,-0.450694158080788,0.163940977652086,-2.7491244991673,0.00597546849468428,0.0143309467140774,"ENSG00000137842.7","TMEM62","protein_coding"
"4211","ENSG00000137843","ENSG00000137843.11",22.8942093048679,-7.50891658264406,1.20248076378817,-6.24452116721496,4.25100361659537e-10,2.26864784844834e-09,"ENSG00000137843.12","PAK6","protein_coding"
"4212","ENSG00000137845","ENSG00000137845.14",1734.5596221442,-0.136391989316334,0.0516215609932541,-2.64215158728265,0.00823811757347191,0.019191694837086,"ENSG00000137845.15","ADAM10","protein_coding"
"4213","ENSG00000137869","ENSG00000137869.14",1.27722816352027,4.01704239524753,1.53347135493691,2.61957445916086,0.00880395506708482,0.0204081550235949,"ENSG00000137869.15","CYP19A1","protein_coding"
"4214","ENSG00000137871","ENSG00000137871.19",309.991862068972,-1.10062698674179,0.142746482444712,-7.71036152970059,1.25461814764697e-14,9.27286077766266e-14,"ENSG00000137871.21","ZNF280D","protein_coding"
"4215","ENSG00000137876","ENSG00000137876.9",2400.88855570829,-0.725717405003343,0.0655954033876709,-11.0635405458875,1.88506476500233e-28,2.91806431487254e-27,"ENSG00000137876.11","RSL24D1","protein_coding"
"4216","ENSG00000137936","ENSG00000137936.16",92.0138487666555,0.877277120804887,0.200123679260424,4.38367475576578,1.1669395631559e-05,4.07519784487797e-05,"ENSG00000137936.18","BCAR3","protein_coding"
"4217","ENSG00000137942","ENSG00000137942.16",837.313004943747,0.29083615735071,0.0897293685139711,3.24125937992561,0.00119002850669159,0.00322161278999106,"ENSG00000137942.18","FNBP1L","protein_coding"
"4218","ENSG00000137948","ENSG00000137948.18",123.846722751796,9.37980244583487,1.0280211691589,9.12413355603288,7.23123585230718e-20,7.3742491518932e-19,"ENSG00000137948.19","BRDT","protein_coding"
"4219","ENSG00000137955","ENSG00000137955.15",1048.78271938879,0.333223483206319,0.0905346701926172,3.68061740874925,0.000232669894363955,0.000694311492949143,"ENSG00000137955.16","RABGGTB","protein_coding"
"4220","ENSG00000137959","ENSG00000137959.15",9.99340611286526,7.58073708478325,1.23594287096091,6.1335659300251,8.59307820683285e-10,4.46970295740683e-09,"ENSG00000137959.17","IFI44L","protein_coding"
"4221","ENSG00000137962","ENSG00000137962.12",140.829724077647,3.58895542977748,1.24687271910975,2.87836550978511,0.00399741686647841,0.00991052583398022,"ENSG00000137962.13","ARHGAP29","protein_coding"
"4222","ENSG00000137968","ENSG00000137968.16",6.54406790382527,2.60051197298159,0.631210001782916,4.11988397781434,3.79063226431346e-05,0.000124573650984305,"ENSG00000137968.16","SLC44A5","protein_coding"
"4223","ENSG00000137996","ENSG00000137996.12",450.570161247133,-0.355309737240356,0.0820171295859877,-4.33214060323636,1.47666585923547e-05,5.09446242562689e-05,"ENSG00000137996.13","RTCA","protein_coding"
"4224","ENSG00000138002","ENSG00000138002.14",236.721540148844,-1.41544809019199,0.145377918716895,-9.73633480713389,2.11028706263672e-22,2.45912814948956e-21,"ENSG00000138002.16","IFT172","protein_coding"
"4225","ENSG00000138018","ENSG00000138018.17",2425.57313388411,-0.489946481813425,0.0602917258071042,-8.12626401474967,4.42724174779791e-16,3.5845481840077e-15,"ENSG00000138018.18","SELENOI","protein_coding"
"4226","ENSG00000138028","ENSG00000138028.15",237.895718759656,2.05521289369869,0.198461270901493,10.355737844281,3.94135787950783e-25,5.27258630823807e-24,"ENSG00000138028.16","CGREF1","protein_coding"
"4227","ENSG00000138030","ENSG00000138030.12",216.567866322455,0.394575817189201,0.142632517658939,2.76638051171968,0.0056682352939335,0.0136687294397347,"ENSG00000138030.13","KHK","protein_coding"
"4228","ENSG00000138031","ENSG00000138031.14",1060.63624940045,-1.0552011310657,0.0792399756910188,-13.3165251738624,1.85544288925819e-40,4.61570311499947e-39,"ENSG00000138031.15","ADCY3","protein_coding"
"4229","ENSG00000138032","ENSG00000138032.20",804.789725833768,-0.523054581139025,0.0982905714776756,-5.32151327716946,1.0290759879854e-07,4.41497717814203e-07,"ENSG00000138032.21","PPM1B","protein_coding"
"4230","ENSG00000138035","ENSG00000138035.14",938.381036197662,-0.818910225658244,0.0750796265599826,-10.9072229468803,1.06458898193104e-27,1.59731977985637e-26,"ENSG00000138035.15","PNPT1","protein_coding"
"4231","ENSG00000138036","ENSG00000138036.18",214.921113013472,-0.85625012629954,0.145322508977305,-5.89206814777234,3.81391817359754e-09,1.87966180393187e-08,"ENSG00000138036.18","DYNC2LI1","protein_coding"
"4232","ENSG00000138069","ENSG00000138069.16",1658.42415810276,-0.332027247329488,0.0597141600259265,-5.56027661086298,2.69347409800831e-08,1.22317246303185e-07,"ENSG00000138069.18","RAB1A","protein_coding"
"4233","ENSG00000138071","ENSG00000138071.13",5341.33567398201,-0.601435308840012,0.0503318298200898,-11.9494028130873,6.53934378008156e-33,1.21731547011247e-31,"ENSG00000138071.14","ACTR2","protein_coding"
"4234","ENSG00000138073","ENSG00000138073.13",1168.19992330572,-0.648166987012326,0.0640683237783954,-10.1168088813164,4.65340447839194e-24,5.94628753765895e-23,"ENSG00000138073.14","PREB","protein_coding"
"4235","ENSG00000138074","ENSG00000138074.14",1264.98338428238,-1.35540354881218,0.0683171272580334,-19.8398791520146,1.34782308952421e-87,1.18425127937955e-85,"ENSG00000138074.15","SLC5A6","protein_coding"
"4236","ENSG00000138078","ENSG00000138078.15",1972.47566437427,-0.696927662533171,0.059707134982344,-11.6724351744437,1.76303251646367e-31,3.08825935060932e-30,"ENSG00000138078.16","PREPL","protein_coding"
"4237","ENSG00000138081","ENSG00000138081.20",581.766639210431,-0.927959301984368,0.089602438859828,-10.3564067428571,3.91390150282801e-25,5.23904694766118e-24,"ENSG00000138081.22","FBXO11","protein_coding"
"4238","ENSG00000138083","ENSG00000138083.4",16.9484315471568,8.29201390455121,1.2198424291008,6.79761066407865,1.06368438857357e-11,6.47765214289077e-11,"ENSG00000138083.5","SIX3","protein_coding"
"4239","ENSG00000138085","ENSG00000138085.16",1072.35139636406,-0.185478553334545,0.0653165160063839,-2.83968840769794,0.0045157619370382,0.0110842805574904,"ENSG00000138085.17","ATRAID","protein_coding"
"4240","ENSG00000138092","ENSG00000138092.10",610.549865569945,-1.28209623775503,0.0830483264601237,-15.4379539287964,9.09396648320527e-54,3.30178624413367e-52,"ENSG00000138092.11","CENPO","protein_coding"
"4241","ENSG00000138095","ENSG00000138095.18",5589.03873542582,-0.185610726642764,0.0435563233667382,-4.26139564351994,2.03154213310381e-05,6.88336487671731e-05,"ENSG00000138095.20","LRPPRC","protein_coding"
"4242","ENSG00000138100","ENSG00000138100.13",7.23942286300572,5.93555770191375,1.24662613489862,4.76129734148117,1.9235239670808e-06,7.27231109481873e-06,"ENSG00000138100.14","TRIM54","protein_coding"
"4243","ENSG00000138101","ENSG00000138101.18",197.620246428873,0.766691747124879,0.126131067565647,6.07853213266306,1.21287680113973e-09,6.23935639668274e-09,"ENSG00000138101.19","DTNB","protein_coding"
"4244","ENSG00000138107","ENSG00000138107.12",1045.0029584314,-0.341609155612878,0.0656706479368522,-5.20185450189808,1.97309674207593e-07,8.24601275426937e-07,"ENSG00000138107.13","ACTR1A","protein_coding"
"4245","ENSG00000138111","ENSG00000138111.14",130.522769209037,1.10863667924193,0.150848709757661,7.34932821780818,1.99205484324225e-13,1.36019510993657e-12,"ENSG00000138111.14","MFSD13A","protein_coding"
"4246","ENSG00000138131","ENSG00000138131.3",27.9796161788034,-4.66889776775346,1.25679575303263,-3.71492166208192,0.000203266656277447,0.000610884576794419,"ENSG00000138131.4","LOXL4","protein_coding"
"4247","ENSG00000138134","ENSG00000138134.11",345.608364034574,0.937651436662599,0.105886235923764,8.85527215584174,8.34798747445495e-19,8.06030298302758e-18,"ENSG00000138134.12","STAMBPL1","protein_coding"
"4248","ENSG00000138138","ENSG00000138138.13",1127.56677109268,-0.265760126125206,0.0713263314170521,-3.72597497789813,0.000194561705628654,0.000585684860331507,"ENSG00000138138.14","ATAD1","protein_coding"
"4249","ENSG00000138162","ENSG00000138162.18",627.962410286939,0.737289887706923,0.0916766611953384,8.04228555112796,8.81781153272997e-16,7.02546420485842e-15,"ENSG00000138162.19","TACC2","protein_coding"
"4250","ENSG00000138166","ENSG00000138166.5",169.759280434653,0.547795414090139,0.23118670684971,2.36949356455106,0.0178124650787218,0.0386399968318392,"ENSG00000138166.6","DUSP5","protein_coding"
"4251","ENSG00000138175","ENSG00000138175.8",335.557901736228,0.734518332858352,0.136588967623408,5.37758170106029,7.5492958826146e-08,3.27852576823868e-07,"ENSG00000138175.9","ARL3","protein_coding"
"4252","ENSG00000138180","ENSG00000138180.15",996.265597733833,-0.646826005618383,0.0793979389660522,-8.14663471170131,3.74191855905756e-16,3.04764490427358e-15,"ENSG00000138180.16","CEP55","protein_coding"
"4253","ENSG00000138185","ENSG00000138185.19",352.130450680545,1.26783764907382,0.148972863355697,8.51052749148445,1.73143847163493e-17,1.53481749265266e-16,"ENSG00000138185.20","ENTPD1","protein_coding"
"4254","ENSG00000138190","ENSG00000138190.16",358.661092829156,-0.364955915096585,0.090942012667643,-4.01306177850224,5.9936218824032e-05,0.000192254524341222,"ENSG00000138190.17","EXOC6","protein_coding"
"4255","ENSG00000138246","ENSG00000138246.15",1068.43411388935,-0.171243192609129,0.0709262551919825,-2.41438367422063,0.0157618550772996,0.0345775400607173,"ENSG00000138246.17","DNAJC13","protein_coding"
"4256","ENSG00000138279","ENSG00000138279.15",2344.85830251365,-1.05674906814556,0.0551773203279587,-19.151873665929,9.33662908632258e-82,7.09648423910594e-80,"ENSG00000138279.16","ANXA7","protein_coding"
"4257","ENSG00000138286","ENSG00000138286.14",271.617414393377,-0.651654818282514,0.125217442034977,-5.20418567646899,1.94849115766532e-07,8.14628031390872e-07,"ENSG00000138286.15","FAM149B1","protein_coding"
"4258","ENSG00000138303","ENSG00000138303.17",655.408994020847,-0.992378322098346,0.0841112729137793,-11.7983985703749,3.97809982327218e-32,7.12167406014643e-31,"ENSG00000138303.18","ASCC1","protein_coding"
"4259","ENSG00000138311","ENSG00000138311.15",102.061435204278,5.09124670031719,0.332423878352623,15.3155264463782,6.02222987808647e-53,2.15096425206581e-51,"ENSG00000138311.18","ZNF365","protein_coding"
"4260","ENSG00000138326","ENSG00000138326.18",7840.36592639018,-0.668182389707894,0.0958466790186224,-6.97136715167847,3.13875631339209e-12,1.9846264012657e-11,"ENSG00000138326.21","RPS24","protein_coding"
"4261","ENSG00000138336","ENSG00000138336.8",218.622405421476,-1.81761543542223,0.164596107258466,-11.0428822752656,2.37296916004322e-28,3.66301058113207e-27,"ENSG00000138336.9","TET1","protein_coding"
"4262","ENSG00000138346","ENSG00000138346.14",757.322427254612,-1.27829591580354,0.070978079969674,-18.0097280223655,1.63429560524635e-72,9.94430395147961e-71,"ENSG00000138346.15","DNA2","protein_coding"
"4263","ENSG00000138363","ENSG00000138363.14",5013.6975060192,-0.197936219001071,0.0819043283486961,-2.41667593144022,0.0156629550130602,0.034384442421452,"ENSG00000138363.15","ATIC","protein_coding"
"4264","ENSG00000138376","ENSG00000138376.10",552.160735948625,-0.614239364321207,0.104856446888155,-5.85790747779565,4.68735653406459e-09,2.29366169809006e-08,"ENSG00000138376.11","BARD1","protein_coding"
"4265","ENSG00000138378","ENSG00000138378.17",91.9857367789708,2.98242431894906,0.28817323340661,10.3494147728179,4.2105162141974e-25,5.6155555046181e-24,"ENSG00000138378.19","STAT4","protein_coding"
"4266","ENSG00000138380","ENSG00000138380.17",69.0882518147286,-0.793782322326174,0.250998074460648,-3.16250363287399,0.00156418783922951,0.00415213898205623,"ENSG00000138380.18","CARF","protein_coding"
"4267","ENSG00000138381","ENSG00000138381.9",744.703084890156,0.279773425373013,0.0757568005115158,3.69304700678963,0.000221583044706694,0.000662757783228109,"ENSG00000138381.10","ASNSD1","protein_coding"
"4268","ENSG00000138386","ENSG00000138386.16",257.666522358076,0.500205251545294,0.122883936005554,4.07055037301771,4.69021976458211e-05,0.000152359312849469,"ENSG00000138386.17","NAB1","protein_coding"
"4269","ENSG00000138411","ENSG00000138411.10",56.1779399597171,6.40479428679849,1.20267888910225,5.32544001963766,1.00708945247749e-07,4.32825805382912e-07,"ENSG00000138411.13","HECW2","protein_coding"
"4270","ENSG00000138413","ENSG00000138413.13",853.204175838169,1.91117988308287,0.0868927726019248,21.9946932967419,3.2371368167839e-107,4.2835510432214e-105,"ENSG00000138413.14","IDH1","protein_coding"
"4271","ENSG00000138433","ENSG00000138433.15",466.601144598706,-0.359643825584815,0.117080196771278,-3.07177332719551,0.00212791247379527,0.00552502664295355,"ENSG00000138433.16","CIR1","protein_coding"
"4272","ENSG00000138434","ENSG00000138434.16",7672.67660480678,1.78852326654226,0.0780444348170673,22.9167303310541,3.16468186551774e-116,4.82745846235852e-114,"ENSG00000138434.17","ITPRID2","protein_coding"
"4273","ENSG00000138439","ENSG00000138439.11",249.979896646493,-1.53468830656343,0.122893901577043,-12.4879126374007,8.69038357936804e-36,1.80087703494715e-34,"ENSG00000138439.12","FAM117B","protein_coding"
