"","ensembl_gene_id","ensembl_gene_id_version.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version.y","external_gene_name","gene_biotype"
"3381","ENSG00000128683","ENSG00000128683.13",38.7731738632864,2.21382836133298,0.371913910541851,5.95252906272743,2.64030229568592e-09,1.31931028723924e-08,"ENSG00000128683.14","GAD1","protein_coding"
"3382","ENSG00000128699","ENSG00000128699.13",410.451737696936,0.67517842491964,0.0911262029361449,7.40926762187995,1.26998794737664e-13,8.80851128894069e-13,"ENSG00000128699.14","ORMDL1","protein_coding"
"3383","ENSG00000128708","ENSG00000128708.12",1311.89667595649,-0.463373988014633,0.0862432349204547,-5.3728734600693,7.74917119992752e-08,3.36067708939009e-07,"ENSG00000128708.13","HAT1","protein_coding"
"3384","ENSG00000128714","ENSG00000128714.5",9.86759460912831,5.71025485709427,1.08373056126764,5.26907246245317,1.37114833158877e-07,5.82340376095881e-07,"ENSG00000128714.6","HOXD13","protein_coding"
"3385","ENSG00000128789","ENSG00000128789.20",951.688596586291,0.776328087051492,0.0795719660010243,9.75630144718931,1.7336259676295e-22,2.03097749359731e-21,"ENSG00000128789.21","PSMG2","protein_coding"
"3386","ENSG00000128791","ENSG00000128791.11",509.775855958865,2.71568284498837,0.11145635448099,24.3654375529711,3.97784108714175e-131,7.6646716947505e-129,"ENSG00000128791.12","TWSG1","protein_coding"
"3387","ENSG00000128805","ENSG00000128805.14",12.9836881224623,-5.07313977978816,1.06744248883864,-4.75261181078493,2.00805656817583e-06,7.58146623866453e-06,"ENSG00000128805.15","ARHGAP22","protein_coding"
"3388","ENSG00000128815","ENSG00000128815.19",38.7625835046535,5.97936877789042,1.21416720598826,4.92466667556184,8.45042744162126e-07,3.31290539322957e-06,"ENSG00000128815.19","WDFY4","protein_coding"
"3389","ENSG00000128829","ENSG00000128829.11",831.680785385211,0.805373576536282,0.0808919637739351,9.9561629976869,2.37034986033766e-23,2.91366004656838e-22,"ENSG00000128829.12","EIF2AK4","protein_coding"
"3390","ENSG00000128833","ENSG00000128833.12",1055.08387171275,1.2415730228258,0.3548650387981,3.49871891305752,0.000467499142583375,0.00133712059452948,"ENSG00000128833.13","MYO5C","protein_coding"
"3391","ENSG00000128849","ENSG00000128849.10",39.7079564902172,3.40783008396524,0.633104860586206,5.38272614241163,7.33661158838554e-08,3.18994477732535e-07,"ENSG00000128849.11","CGNL1","protein_coding"
"3392","ENSG00000128872","ENSG00000128872.9",590.543973854728,0.667825607290697,0.100514814016373,6.64405156419943,3.05175731449401e-11,1.78998400988452e-10,"ENSG00000128872.10","TMOD2","protein_coding"
"3393","ENSG00000128881","ENSG00000128881.16",268.381714168945,1.49900617448462,0.134355270315496,11.1570329244593,6.61629986849887e-29,1.04181822875589e-27,"ENSG00000128881.17","TTBK2","protein_coding"
"3394","ENSG00000128886","ENSG00000128886.11",30.247371430939,-4.18580630794745,1.2722747602396,-3.29001756441286,0.00100181129047703,0.00273363811262342,"ENSG00000128886.12","ELL3","protein_coding"
"3395","ENSG00000128908","ENSG00000128908.15",675.751582068924,-0.82828565644298,0.0858890180305496,-9.64367360852081,5.22826977483206e-22,5.96593111033564e-21,"ENSG00000128908.17","INO80","protein_coding"
"3396","ENSG00000128915","ENSG00000128915.11",831.975069730062,-0.643369600267798,0.0590253396593285,-10.8998881494131,1.15399056663334e-27,1.72791798136796e-26,"ENSG00000128915.12","ICE2","protein_coding"
"3397","ENSG00000128917","ENSG00000128917.6",49.3502372033509,-4.63119706541557,0.551276263087596,-8.40086427715407,4.43204416874832e-17,3.83284575632778e-16,"ENSG00000128917.8","DLL4","protein_coding"
"3398","ENSG00000128923","ENSG00000128923.10",319.953281702907,-0.63643153274327,0.161680821534671,-3.93634524306764,8.27319294579523e-05,0.00026058066568302,"ENSG00000128923.11","MINDY2","protein_coding"
"3399","ENSG00000128928","ENSG00000128928.8",711.420036329491,-0.850449028409233,0.0903677744862048,-9.41097679172191,4.91547342057733e-21,5.33728567258535e-20,"ENSG00000128928.10","IVD","protein_coding"
"3400","ENSG00000128944","ENSG00000128944.13",569.23628549827,-0.425236640399596,0.0767122561856351,-5.54326859283829,2.96876935343222e-08,1.34319232991745e-07,"ENSG00000128944.13","KNSTRN","protein_coding"
"3401","ENSG00000128951","ENSG00000128951.13",1918.35623244368,0.223798580490913,0.0737651888602596,3.03393218330771,0.00241388685906283,0.00621392695958914,"ENSG00000128951.14","DUT","protein_coding"
"3402","ENSG00000128965","ENSG00000128965.11",83.8542350960819,-2.58224341490096,0.397774218105254,-6.49173148325486,8.48554018187353e-11,4.78791101040416e-10,"ENSG00000128965.13","CHAC1","protein_coding"
"3403","ENSG00000129038","ENSG00000129038.15",117.07912075604,-1.56592636070721,0.282768116684438,-5.53784627159625,3.06213854537139e-08,1.38202044971498e-07,"ENSG00000129038.16","LOXL1","protein_coding"
"3404","ENSG00000129055","ENSG00000129055.12",577.897191795522,-0.198502283529648,0.069165898850312,-2.86994439209478,0.0041054399133203,0.010151986168636,"ENSG00000129055.13","ANAPC13","protein_coding"
"3405","ENSG00000129083","ENSG00000129083.12",2858.05689019324,-1.08341364512851,0.0549613188264572,-19.7122934504071,1.69125435444208e-86,1.45117551365917e-84,"ENSG00000129083.13","COPB1","protein_coding"
"3406","ENSG00000129084","ENSG00000129084.17",1244.12172331068,-0.483488360715383,0.0570909166951524,-8.46874404376898,2.48053075282008e-17,2.17949354065783e-16,"ENSG00000129084.18","PSMA1","protein_coding"
"3407","ENSG00000129103","ENSG00000129103.17",1862.73128144614,0.375668494405108,0.05284668031423,7.10864887200781,1.17184452452431e-12,7.62462583699674e-12,"ENSG00000129103.19","SUMF2","protein_coding"
"3408","ENSG00000129116","ENSG00000129116.17",874.257809842141,2.03178839373926,0.231465630828051,8.77792692794475,1.66515397660564e-18,1.57319450538148e-17,"ENSG00000129116.19","PALLD","protein_coding"
