"","ensembl_gene_id","ensembl_gene_id_version.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version.y","external_gene_name","gene_biotype"
"1","ENSG00000000003","ENSG00000000003.14",371.523026648545,0.513354409952091,0.106882610412923,4.80297410372775,1.56326109853778e-06,6.34597348206566e-06,"ENSG00000000003.15","TSPAN6","protein_coding"
"2","ENSG00000000419","ENSG00000000419.12",1955.81785645102,-0.35247375297357,0.0623833572286117,-5.65012478699863,1.60331404704207e-08,7.86362135167448e-08,"ENSG00000000419.14","DPM1","protein_coding"
"3","ENSG00000000460","ENSG00000000460.16",543.892193396251,-0.648113729672407,0.0921057101129271,-7.03662920439766,1.96946029625472e-12,1.32180057628045e-11,"ENSG00000000460.17","C1orf112","protein_coding"
"4","ENSG00000001036","ENSG00000001036.13",1595.35059117913,-0.586785138820754,0.0683232092620202,-8.58837202114477,8.8210253117551e-18,8.41721669482606e-17,"ENSG00000001036.14","FUCA2","protein_coding"
"5","ENSG00000001460","ENSG00000001460.17",119.848996386848,-0.405717751070633,0.163786958705078,-2.47710656744769,0.0132452347644991,0.0306067486326842,"ENSG00000001460.18","STPG1","protein_coding"
"6","ENSG00000001461","ENSG00000001461.16",773.441125728759,-0.707224707568308,0.0782596905431832,-9.03689629564873,1.61183168069181e-19,1.6981825307885e-18,"ENSG00000001461.17","NIPAL3","protein_coding"
"7","ENSG00000001561","ENSG00000001561.6",463.8514273774,-0.991401556849112,0.0933385230207293,-10.6215689381429,2.36551427728502e-26,3.4897997906507e-25,"ENSG00000001561.7","ENPP4","protein_coding"
"8","ENSG00000001617","ENSG00000001617.11",1548.4553655147,-0.499792973594756,0.0649011389862635,-7.70083516871003,1.35179771867739e-14,1.06113260977419e-13,"ENSG00000001617.12","SEMA3F","protein_coding"
"9","ENSG00000001629","ENSG00000001629.9",2999.27579688367,0.154522850672107,0.0556360614239649,2.77738658555632,0.00547979603106868,0.0137068785667023,"ENSG00000001629.10","ANKIB1","protein_coding"
"10","ENSG00000001630","ENSG00000001630.15",546.490178357257,-1.3081717991106,0.0944071613013586,-13.8567009226637,1.15879016313848e-43,3.17306108386088e-42,"ENSG00000001630.17","CYP51A1","protein_coding"
"11","ENSG00000002016","ENSG00000002016.17",233.373171532525,0.567703770440141,0.127192548433913,4.4633414255011,8.06913210574777e-06,3.02212346800398e-05,"ENSG00000002016.18","RAD52","protein_coding"
"12","ENSG00000002330","ENSG00000002330.13",749.808076335627,-0.566108144780497,0.0979456245546296,-5.77982066431919,7.47802945187412e-09,3.78440308382864e-08,"ENSG00000002330.14","BAD","protein_coding"
"13","ENSG00000002834","ENSG00000002834.17",4438.8043290419,-1.07644322866813,0.0518276592288283,-20.7696670983237,8.14206158592953e-96,6.45048309700937e-94,"ENSG00000002834.18","LASP1","protein_coding"
"14","ENSG00000003056","ENSG00000003056.7",1694.97883148665,0.393337993124963,0.0630244783036821,6.2410352883791,4.34684159025799e-10,2.43506259391855e-09,"ENSG00000003056.8","M6PR","protein_coding"
"15","ENSG00000003096","ENSG00000003096.14",50.6044419465333,-1.18845814199627,0.257345471925799,-4.61814281441462,3.87189749677012e-06,1.50377149464578e-05,"ENSG00000003096.14","KLHL13","protein_coding"
"16","ENSG00000003137","ENSG00000003137.8",191.215122301336,-0.732349723585738,0.1397221255872,-5.24147281976958,1.59299944864594e-07,7.14266943116939e-07,"ENSG00000003137.9","CYP26B1","protein_coding"
"17","ENSG00000003147","ENSG00000003147.17",1894.05742639886,-0.254696616991101,0.0599827550645636,-4.24616403026091,2.17461456115244e-05,7.77316463718299e-05,"ENSG00000003147.19","ICA1","protein_coding"
"18","ENSG00000003249","ENSG00000003249.13",2084.44692856082,-0.625677668042792,0.0578372356320055,-10.8179040925075,2.83179103274516e-27,4.30022728314958e-26,"ENSG00000003249.15","DBNDD1","protein_coding"
"19","ENSG00000003393","ENSG00000003393.14",668.608977012977,-0.43570983931868,0.0814621687767215,-5.34861575454628,8.86294828969672e-08,4.07154260885738e-07,"ENSG00000003393.16","ALS2","protein_coding"
"20","ENSG00000003402","ENSG00000003402.19",697.053986728287,0.565957605119641,0.0820803500161346,6.89516559089222,5.38020947116513e-12,3.50114654332295e-11,"ENSG00000003402.20","CFLAR","protein_coding"
"21","ENSG00000003436","ENSG00000003436.15",301.037674621404,5.2582017562207,0.244294281532033,21.5240476496018,9.27054189327151e-103,8.42370627053104e-101,"ENSG00000003436.16","TFPI","protein_coding"
"22","ENSG00000003756","ENSG00000003756.16",1251.02089587011,0.330793952009826,0.0685101147425958,4.82839582523946,1.37637304212713e-06,5.62010577106277e-06,"ENSG00000003756.17","RBM5","protein_coding"
"23","ENSG00000003987","ENSG00000003987.13",151.552523466663,-1.60699697745463,0.157536472320348,-10.2007932117892,1.96659724690812e-24,2.63261502770106e-23,"ENSG00000003987.14","MTMR7","protein_coding"
"24","ENSG00000003989","ENSG00000003989.17",24658.5687010588,0.191927287928919,0.0641680674766618,2.99100932093246,0.00278057005872973,0.00735866032423219,"ENSG00000003989.18","SLC7A2","protein_coding"
"25","ENSG00000004399","ENSG00000004399.12",2852.7116874458,0.251713805378517,0.0656545417825488,3.83391306289527,0.000126120732131344,0.000408689918298105,"ENSG00000004399.13","PLXND1","protein_coding"
"26","ENSG00000004455","ENSG00000004455.16",2104.94272206047,-0.271071582313319,0.0607579752018769,-4.46149795829512,8.13887219211179e-06,3.04773040775093e-05,"ENSG00000004455.17","AK2","protein_coding"
"27","ENSG00000004487","ENSG00000004487.15",3318.91602167765,-0.337480999385016,0.0552108028104355,-6.11258996801307,9.80270095527186e-10,5.35791133479652e-09,"ENSG00000004487.17","KDM1A","protein_coding"
"28","ENSG00000004660","ENSG00000004660.14",216.824206982791,-0.646604327924949,0.130388325815571,-4.95906611178935,7.08328608743947e-07,2.97132306158993e-06,"ENSG00000004660.15","CAMKK1","protein_coding"
"29","ENSG00000004700","ENSG00000004700.15",832.830645926139,0.711378176000674,0.0782354020721424,9.09279120652692,9.65285021463239e-20,1.03164547037036e-18,"ENSG00000004700.16","RECQL","protein_coding"
"30","ENSG00000004766","ENSG00000004766.15",1182.53751257135,-0.659553127669109,0.0668712019747588,-9.863036825898,6.02005249821934e-23,7.56738614993557e-22,"ENSG00000004766.17","VPS50","protein_coding"
"31","ENSG00000004777","ENSG00000004777.18",168.229293546218,0.451458647387052,0.147231051815614,3.06632766539249,0.00216705690411002,0.00582566686716884,"ENSG00000004777.18","ARHGAP33","protein_coding"
"32","ENSG00000004779","ENSG00000004779.9",1449.26630408311,-0.166945912827462,0.0692515134188374,-2.41071861950169,0.0159211262712342,0.0360938347338788,"ENSG00000004779.10","NDUFAB1","protein_coding"
"33","ENSG00000004799","ENSG00000004799.7",54.3471151737058,-1.73003581523073,0.264300297535227,-6.54572027108727,5.92093165966804e-11,3.56055593213209e-10,"ENSG00000004799.8","PDK4","protein_coding"
"34","ENSG00000004848","ENSG00000004848.7",13.0829732577429,1.75675748146161,0.531840188526607,3.30316798045757,0.000955991025106978,0.00272709792426083,"ENSG00000004848.8","ARX","protein_coding"
"35","ENSG00000004864","ENSG00000004864.13",1438.67119710556,-0.490354929267436,0.0663077198071097,-7.39514087792322,1.41258430501999e-13,1.02801411567032e-12,"ENSG00000004864.14","SLC25A13","protein_coding"
"36","ENSG00000004866","ENSG00000004866.20",313.419076942158,-0.515252204940066,0.109805953216894,-4.69238861687503,2.70033558722557e-06,1.06681225985476e-05,"ENSG00000004866.22","ST7","protein_coding"
"37","ENSG00000004897","ENSG00000004897.11",2631.98534896251,0.358109194830284,0.0556330386801947,6.43698786415149,1.21867673316632e-10,7.13013966721386e-10,"ENSG00000004897.12","CDC27","protein_coding"
"38","ENSG00000004948","ENSG00000004948.13",1481.12013994778,-0.443218525623575,0.0622656615273242,-7.11818544526467,1.09357172922612e-12,7.46324151932307e-12,"ENSG00000004948.16","CALCR","protein_coding"
"39","ENSG00000004961","ENSG00000004961.14",510.440273214418,-0.471485727702488,0.0942764344271212,-5.00109842472843,5.70045997966752e-07,2.41763989290406e-06,"ENSG00000004961.15","HCCS","protein_coding"
"40","ENSG00000004975","ENSG00000004975.11",1531.93048500163,-0.524561261951504,0.0620837017096373,-8.4492587830032,2.93158020587962e-17,2.71476033873927e-16,"ENSG00000004975.12","DVL2","protein_coding"
"41","ENSG00000005001","ENSG00000005001.9",339.89967231171,-0.429749942059727,0.106350638968751,-4.04087785674708,5.32514898094874e-05,0.000181349956576229,"ENSG00000005001.10","PRSS22","protein_coding"
"42","ENSG00000005022","ENSG00000005022.5",6876.47546322133,1.33351942334235,0.0714692918049507,18.6586349138831,1.0744096164417e-77,6.26138923592283e-76,"ENSG00000005022.6","SLC25A5","protein_coding"
"43","ENSG00000005059","ENSG00000005059.15",475.103638456977,-0.698030336602611,0.0970583379881654,-7.19186368808132,6.39128236694165e-13,4.42972378744879e-12,"ENSG00000005059.16","MCUB","protein_coding"
"44","ENSG00000005073","ENSG00000005073.5",11.9350948561525,-3.81525677369707,0.750509501633916,-5.08355559175595,3.70434092279825e-07,1.60252696508618e-06,"ENSG00000005073.6","HOXA11","protein_coding"
"45","ENSG00000005100","ENSG00000005100.12",598.746586594904,-0.254991003763302,0.106060620775087,-2.40420055907496,0.0162078784717857,0.0366724047706975,"ENSG00000005100.13","DHX33","protein_coding"
"46","ENSG00000005156","ENSG00000005156.11",736.277971437071,0.690953775184098,0.0839419291115559,8.23133066510593,1.85145110120985e-16,1.63819572397193e-15,"ENSG00000005156.12","LIG3","protein_coding"
"47","ENSG00000005194","ENSG00000005194.14",685.553917593902,-0.515097286928266,0.0815395063510499,-6.31714993110985,2.66431073139599e-10,1.51811839012893e-09,"ENSG00000005194.15","CIAPIN1","protein_coding"
"48","ENSG00000005206","ENSG00000005206.16",478.513649403455,0.266863745403976,0.108684453436322,2.4553994335568,0.0140728122427965,0.0323044902195437,"ENSG00000005206.17","SPPL2B","protein_coding"
"49","ENSG00000005238","ENSG00000005238.19",230.874249214564,-1.72780803959029,0.139508388746919,-12.384975950978,3.151793600134e-35,6.41364068795092e-34,"ENSG00000005238.20","FAM214B","protein_coding"
"50","ENSG00000005243","ENSG00000005243.9",46.082729621203,-0.717961329327455,0.289882652240951,-2.47673092465942,0.0132591820388327,0.0306326183632725,"ENSG00000005243.10","COPZ2","protein_coding"
"51","ENSG00000005339","ENSG00000005339.14",1602.844536026,0.566431916021438,0.0814959993622991,6.95042603874707,3.64184694052859e-12,2.39724413335445e-11,"ENSG00000005339.15","CREBBP","protein_coding"
"52","ENSG00000005436","ENSG00000005436.13",416.752141628267,-0.237043826211766,0.0952146415380297,-2.48957326712287,0.0127896554275242,0.0296438703951674,"ENSG00000005436.14","GCFC2","protein_coding"
"53","ENSG00000005448","ENSG00000005448.16",1004.54488673453,-0.634907308883257,0.0758879887202568,-8.36637417317375,5.94183075827969e-17,5.41231736255411e-16,"ENSG00000005448.17","WDR54","protein_coding"
"54","ENSG00000005469","ENSG00000005469.11",553.815811769808,-1.22266849061489,0.0908340086263441,-13.4604704681093,2.67209414364292e-41,6.73682444233053e-40,"ENSG00000005469.12","CROT","protein_coding"
"55","ENSG00000005483","ENSG00000005483.20",1806.90776408256,-0.22662582259395,0.0775123701202625,-2.92373749173628,0.00345856280917768,0.00898684318501929,"ENSG00000005483.21","KMT2E","protein_coding"
"56","ENSG00000005700","ENSG00000005700.14",2717.52495558252,-0.459508236511594,0.0577601360025939,-7.95545627681622,1.78472541981718e-15,1.48362797968521e-14,"ENSG00000005700.15","IBTK","protein_coding"
"57","ENSG00000005801","ENSG00000005801.16",558.663078901073,0.528012333167389,0.0865638177258922,6.09968861169411,1.06275291694367e-09,5.79026075305924e-09,"ENSG00000005801.18","ZNF195","protein_coding"
"58","ENSG00000005810","ENSG00000005810.17",1378.35090128395,-0.327745685706638,0.0815689376467371,-4.01802077067689,5.86890249971181e-05,0.000198803267572405,"ENSG00000005810.19","MYCBP2","protein_coding"
"59","ENSG00000005844","ENSG00000005844.17",3.87479526384945,4.15283336712307,1.40035006497057,2.96556801831572,0.00302124528207398,0.00794459750407878,"ENSG00000005844.19","ITGAL","protein_coding"
"60","ENSG00000005882","ENSG00000005882.11",582.926017533839,0.392613893984066,0.0857849763771626,4.57672089641779,4.7232093832998e-06,1.81665665672115e-05,"ENSG00000005882.12","PDK2","protein_coding"
"61","ENSG00000005889","ENSG00000005889.15",1083.31630147093,0.671823286653237,0.0706752972152243,9.50577235787723,1.9856892952102e-21,2.33028018397308e-20,"ENSG00000005889.16","ZFX","protein_coding"
"62","ENSG00000005893","ENSG00000005893.15",2899.81807166985,1.33304972739672,0.0585990601903778,22.7486536996648,1.47972697470863e-114,1.52507786624831e-112,"ENSG00000005893.16","LAMP2","protein_coding"
"63","ENSG00000005961","ENSG00000005961.17",136.98780878374,-1.27137216434305,0.16238810393791,-7.82921983514976,4.90906619584681e-15,3.9581902083282e-14,"ENSG00000005961.19","ITGA2B","protein_coding"
"64","ENSG00000006007","ENSG00000006007.11",1936.0566715914,-0.275167783185447,0.0660752159771169,-4.16446286427187,3.12086415769373e-05,0.000109308950432864,"ENSG00000006007.12","GDE1","protein_coding"
"65","ENSG00000006015","ENSG00000006015.17",549.908699743222,0.21048981289938,0.0874189312444091,2.40782871516566,0.0160477081290249,0.0363506388246186,"ENSG00000006015.18","REX1BD","protein_coding"
"66","ENSG00000006047","ENSG00000006047.12",666.905616688259,0.539310726711698,0.084683715054237,6.3685293726933,1.90849227541041e-10,1.09927179909926e-09,"ENSG00000006047.13","YBX2","protein_coding"
"67","ENSG00000006071","ENSG00000006071.12",118.470408697431,-0.40852466326405,0.169173102817078,-2.41483224260405,0.0157424583562694,0.0357421990386978,"ENSG00000006071.16","ABCC8","protein_coding"
"68","ENSG00000006118","ENSG00000006118.14",4286.92633676256,-1.23788615607083,0.056756804014894,-21.8103569705226,1.85027005989857e-105,1.7234607562118e-103,"ENSG00000006118.15","TMEM132A","protein_coding"
"69","ENSG00000006194","ENSG00000006194.9",1105.5494491508,0.659852796061199,0.0735167063038665,8.97554894983774,2.81942315891191e-19,2.94261595704158e-18,"ENSG00000006194.10","ZNF263","protein_coding"
"70","ENSG00000006282","ENSG00000006282.20",3244.21034901745,0.467633695910917,0.0579587610856248,8.06838667962662,7.12331397273364e-16,6.10859844610926e-15,"ENSG00000006282.21","SPATA20","protein_coding"
"71","ENSG00000006327","ENSG00000006327.13",1734.72428107058,-0.407563204479829,0.0660060812093276,-6.17463114023249,6.63181157480949e-10,3.67074563098978e-09,"ENSG00000006327.14","TNFRSF12A","protein_coding"
"72","ENSG00000006432","ENSG00000006432.15",1593.84855462033,-0.56497136014091,0.0737586589500848,-7.6597292871505,1.86325416389328e-14,1.44680028589439e-13,"ENSG00000006432.16","MAP3K9","protein_coding"
"73","ENSG00000006453","ENSG00000006453.13",1039.00037930746,-0.565347931214041,0.0705932014003381,-8.00853226655526,1.16085506587054e-15,9.81129668808275e-15,"ENSG00000006453.14","BAIAP2L1","protein_coding"
"74","ENSG00000006530","ENSG00000006530.15",722.802216723091,-0.243409845552774,0.0829416782201175,-2.93471088090107,0.00333858606002712,0.008700638017714,"ENSG00000006530.18","AGK","protein_coding"
"75","ENSG00000006534","ENSG00000006534.15",460.539892204621,-1.30547994554716,0.0993491720754006,-13.1403203295582,1.9340626530054e-39,4.5513850720091e-38,"ENSG00000006534.16","ALDH3B1","protein_coding"
"76","ENSG00000006555","ENSG00000006555.10",20.938278106547,1.53286887935564,0.414823118512151,3.69523493496116,0.000219683559799123,0.0006878474554498,"ENSG00000006555.11","TTC22","protein_coding"
"77","ENSG00000006607","ENSG00000006607.13",1114.07872061707,-1.01143326784768,0.0702525371468814,-14.3971066231104,5.39554483355463e-47,1.60797348172146e-45,"ENSG00000006607.14","FARP2","protein_coding"
"78","ENSG00000006625","ENSG00000006625.17",2180.97161971743,-0.450893303368761,0.0698316416588558,-6.45686242880387,1.0689598743123e-10,6.29555151374084e-10,"ENSG00000006625.18","GGCT","protein_coding"
"79","ENSG00000006652","ENSG00000006652.13",1109.65559824554,-0.288928734669939,0.0736247563153331,-3.92434215242036,8.69670594986684e-05,0.000287847261159583,"ENSG00000006652.15","IFRD1","protein_coding"
"80","ENSG00000006712","ENSG00000006712.14",2099.0948086783,0.651199176801218,0.0609493065265899,10.6842754070897,1.20587015773921e-26,1.79565762217995e-25,"ENSG00000006712.15","PAF1","protein_coding"
"81","ENSG00000006715","ENSG00000006715.15",1239.49408982713,0.202701581945265,0.0710666558170025,2.85227410260057,0.00434076526193939,0.011067932225552,"ENSG00000006715.16","VPS41","protein_coding"
"82","ENSG00000006747","ENSG00000006747.14",128.560683687613,4.84970232890738,0.33089847694357,14.6561639500518,1.23030093700051e-48,3.82527366752868e-47,"ENSG00000006747.15","SCIN","protein_coding"
"83","ENSG00000006756","ENSG00000006756.15",1572.06341764397,0.725414410820827,0.0639457048116384,11.3442241813996,7.92257680680286e-30,1.32810545838137e-28,"ENSG00000006756.16","ARSD","protein_coding"
"84","ENSG00000006757","ENSG00000006757.11",143.773082479055,-0.605579040654101,0.158581220379471,-3.81873111585976,0.000134139875350064,0.00043266037453537,"ENSG00000006757.12","PNPLA4","protein_coding"
"85","ENSG00000006831","ENSG00000006831.9",5046.40255101852,2.50204643115458,0.0622063444428032,40.2217242238874,0,0,"ENSG00000006831.10","ADIPOR2","protein_coding"
"86","ENSG00000007047","ENSG00000007047.14",343.990074728573,0.72629895509107,0.10563079720898,6.87582574667275,6.16318000136335e-12,3.98850910437066e-11,"ENSG00000007047.15","MARK4","protein_coding"
"87","ENSG00000007255","ENSG00000007255.10",681.590362049153,0.716012294895811,0.0846135564761172,8.46214631219184,2.62500889777018e-17,2.43897946920533e-16,"ENSG00000007255.10","TRAPPC6A","protein_coding"
"88","ENSG00000007264","ENSG00000007264.14",622.90697535756,-0.759230436161552,0.0826597980124143,-9.185002315727,4.11518460777715e-20,4.51514242180064e-19,"ENSG00000007264.15","MATK","protein_coding"
"89","ENSG00000007341","ENSG00000007341.18",273.301546250803,0.460031157202096,0.119279546169428,3.8567480509077,0.000114905489410066,0.000374473137936888,"ENSG00000007341.19","ST7L","protein_coding"
"90","ENSG00000007376","ENSG00000007376.7",1730.63920006347,-0.899828894701323,0.0615576945975933,-14.6176509790297,2.16750516428707e-48,6.67399722923357e-47,"ENSG00000007376.8","RPUSD1","protein_coding"
"91","ENSG00000007384","ENSG00000007384.15",1144.29973795613,0.585499219925828,0.0759393194338135,7.71009306234476,1.25726024140885e-14,9.89364704639231e-14,"ENSG00000007384.15","RHBDF1","protein_coding"
"92","ENSG00000007392","ENSG00000007392.16",956.19195522974,0.36521535541081,0.0758007045728365,4.81809974549612,1.44931916739701e-06,5.90419651658113e-06,"ENSG00000007392.17","LUC7L","protein_coding"
"93","ENSG00000007402","ENSG00000007402.11",34.5955269374493,-1.22068136908194,0.314809483234996,-3.87752413471844,0.000105524862311431,0.000345571415824811,"ENSG00000007402.12","CACNA2D2","protein_coding"
"94","ENSG00000007516","ENSG00000007516.13",402.464735494827,-0.319249104435147,0.104252273229417,-3.06227475474429,0.00219661725649805,0.00589667109178337,"ENSG00000007516.14","BAIAP3","protein_coding"
"95","ENSG00000007541","ENSG00000007541.16",923.401445993028,-0.349653539848307,0.0720058691406907,-4.85590333150659,1.19839157764697e-06,4.92497568794107e-06,"ENSG00000007541.17","PIGQ","protein_coding"
"96","ENSG00000007545","ENSG00000007545.15",443.365529428226,0.779905121110746,0.106106222672611,7.35022981184742,1.97866361423388e-13,1.42277162080344e-12,"ENSG00000007545.16","CRAMP1","protein_coding"
"97","ENSG00000007923","ENSG00000007923.15",1385.78868091043,-0.56953831896828,0.0663741923708582,-8.58071938240769,9.42816310113452e-18,8.97873333234776e-17,"ENSG00000007923.16","DNAJC11","protein_coding"
"98","ENSG00000007944","ENSG00000007944.14",829.532059151265,0.824601163449165,0.0788141955711101,10.4625969658622,1.28290388546919e-25,1.8342971289862e-24,"ENSG00000007944.15","MYLIP","protein_coding"
"99","ENSG00000007968","ENSG00000007968.6",719.438125808355,-0.409764134713616,0.0781785235340249,-5.24139004154098,1.59371436651802e-07,7.14443601035524e-07,"ENSG00000007968.7","E2F2","protein_coding"
"100","ENSG00000008018","ENSG00000008018.8",3849.68377272452,-0.371662482747912,0.0607664162378846,-6.11624818045795,9.58040843272036e-10,5.24284789894839e-09,"ENSG00000008018.9","PSMB1","protein_coding"
"101","ENSG00000008083","ENSG00000008083.13",1271.45605035141,0.744789098958653,0.0701387099962303,10.6188023560553,2.43667192325598e-26,3.58764486478338e-25,"ENSG00000008083.14","JARID2","protein_coding"
"102","ENSG00000008086","ENSG00000008086.11",314.785504336678,-1.56021973900791,0.112368704783481,-13.8848244447975,7.82919659068207e-44,2.14911929102052e-42,"ENSG00000008086.13","CDKL5","protein_coding"
"103","ENSG00000008130","ENSG00000008130.15",1694.88744691773,-0.640950367184713,0.0627331172887264,-10.2170973623831,1.66244399966527e-24,2.24163103092358e-23,"ENSG00000008130.15","NADK","protein_coding"
"104","ENSG00000008277","ENSG00000008277.14",253.652832767645,-0.482866047519624,0.120005088712491,-4.02371310000427,5.72876996231834e-05,0.000194233744899681,"ENSG00000008277.15","ADAM22","protein_coding"
"105","ENSG00000008282","ENSG00000008282.8",2144.56674920932,-0.179686507769718,0.0682486792153229,-2.63282029536149,0.00846791380479797,0.0204106428239944,"ENSG00000008282.9","SYPL1","protein_coding"
"106","ENSG00000008283","ENSG00000008283.15",6037.62778368077,-0.671987253458955,0.0508068167271577,-13.2263207330554,6.18413133565913e-40,1.47715806646399e-38,"ENSG00000008283.16","CYB561","protein_coding"
"107","ENSG00000008294","ENSG00000008294.20",4494.83909749892,0.506385264625715,0.052487704072913,9.64769318014505,5.02738852878668e-22,6.0595410626881e-21,"ENSG00000008294.21","SPAG9","protein_coding"
"108","ENSG00000008300","ENSG00000008300.16",864.585637844787,-0.724718946588568,0.0793882225197991,-9.1287967356597,6.92648347266633e-20,7.48530946934456e-19,"ENSG00000008300.17","CELSR3","protein_coding"
"109","ENSG00000008311","ENSG00000008311.14",22.0367340383343,-1.34643741033439,0.385354776149892,-3.49402029938941,0.00047580483855297,0.00142026914935187,"ENSG00000008311.16","AASS","protein_coding"
"110","ENSG00000008323","ENSG00000008323.15",229.226317501966,-1.60935669839755,0.130307205826911,-12.3504812200124,4.84209230174702e-35,9.74635251550563e-34,"ENSG00000008323.16","PLEKHG6","protein_coding"
"111","ENSG00000008324","ENSG00000008324.11",178.95288305827,-0.517647066969336,0.136711057510689,-3.78643159079406,0.000152826143984045,0.000488613473699959,"ENSG00000008324.12","SS18L2","protein_coding"
"112","ENSG00000008382","ENSG00000008382.15",491.254956332614,1.12057407631211,0.0960720260567293,11.6638955407314,1.94916037591158e-31,3.51923830401813e-30,"ENSG00000008382.16","MPND","protein_coding"
"113","ENSG00000008394","ENSG00000008394.12",1819.09385973491,0.155258659672126,0.0672373854868323,2.30911208917444,0.0209373620910588,0.0461721203438486,"ENSG00000008394.13","MGST1","protein_coding"
"114","ENSG00000008405","ENSG00000008405.11",354.335968954235,0.45702121291545,0.104346348983774,4.37984862303631,1.18761780490378e-05,4.38023654214406e-05,"ENSG00000008405.12","CRY1","protein_coding"
"115","ENSG00000008441","ENSG00000008441.16",75.6002267958631,0.992430999522751,0.221459059280476,4.48132942832492,7.41795066729863e-06,2.79327499586269e-05,"ENSG00000008441.18","NFIX","protein_coding"
"116","ENSG00000008513","ENSG00000008513.14",1302.79993165969,1.23248912975971,0.0681313645304145,18.0898935204727,3.82826007244301e-73,2.05360784898135e-71,"ENSG00000008513.16","ST3GAL1","protein_coding"
"117","ENSG00000008710","ENSG00000008710.19",2920.39089660048,0.688778538659037,0.0606627446064599,11.3542264387703,7.06625403603002e-30,1.18813404342976e-28,"ENSG00000008710.20","PKD1","protein_coding"
"118","ENSG00000008735","ENSG00000008735.13",93.5418356818939,-0.440039664652219,0.183471186548369,-2.39841292210867,0.0164662910976455,0.0372003828309097,"ENSG00000008735.14","MAPK8IP2","protein_coding"
"119","ENSG00000008838","ENSG00000008838.19",730.474063764326,-0.651314859174557,0.0838032752904581,-7.77194992578908,7.72870042980374e-15,6.162475965913e-14,"ENSG00000008838.20","MED24","protein_coding"
"120","ENSG00000009335","ENSG00000009335.17",3295.95978073457,-0.333342981801958,0.0549275029585202,-6.06878091752487,1.28884818830197e-09,6.96754210004333e-09,"ENSG00000009335.18","UBE3C","protein_coding"
"121","ENSG00000009413","ENSG00000009413.15",1815.2258447218,0.295585156602584,0.0647671491852827,4.56381298730608,5.02328291080219e-06,1.9257503730029e-05,"ENSG00000009413.16","REV3L","protein_coding"
"122","ENSG00000009830","ENSG00000009830.11",1319.70448830242,-0.464154568273222,0.0657083086982093,-7.06386418200216,1.6193502818288e-12,1.09308599072385e-11,"ENSG00000009830.13","POMT2","protein_coding"
"123","ENSG00000009844","ENSG00000009844.15",1726.69125307762,-0.334747180715941,0.0681679225352708,-4.91062611659816,9.07860438840369e-07,3.77630588368167e-06,"ENSG00000009844.16","VTA1","protein_coding"
"124","ENSG00000009950","ENSG00000009950.15",119.510539864604,-0.80955030703261,0.171763302886966,-4.71317384695005,2.43887952017815e-06,9.68158628356027e-06,"ENSG00000009950.16","MLXIPL","protein_coding"
"125","ENSG00000009954","ENSG00000009954.10",5436.20179961267,-0.187046632784851,0.0505056182083524,-3.70348170006001,0.000212660528696268,0.000667453643005262,"ENSG00000009954.11","BAZ1B","protein_coding"
"126","ENSG00000010030","ENSG00000010030.13",4.98073722632893,-2.22923034382779,0.899659830399046,-2.47785915131835,0.0132173310293613,0.0305454399850141,"ENSG00000010030.14","ETV7","protein_coding"
"127","ENSG00000010165","ENSG00000010165.19",1709.1001889547,-0.225564699426738,0.0671648281184858,-3.35837529471255,0.000784020882856222,0.00227086558601941,"ENSG00000010165.20","EEF1AKNMT","protein_coding"
"128","ENSG00000010219","ENSG00000010219.13",85.3799720044396,-0.736810640468394,0.199722954122249,-3.68916354009764,0.000224992563010611,0.000703579777741569,"ENSG00000010219.13","DYRK4","protein_coding"
"129","ENSG00000010270","ENSG00000010270.13",306.177111941221,-0.359455827091863,0.111708926224862,-3.21778965423321,0.00129182517291397,0.00361561629361464,"ENSG00000010270.14","STARD3NL","protein_coding"
"130","ENSG00000010278","ENSG00000010278.12",3160.87434236257,0.272114101699937,0.0705935893569129,3.85465740131388,0.000115891803449884,0.000377521704477804,"ENSG00000010278.15","CD9","protein_coding"
"131","ENSG00000010292","ENSG00000010292.12",3366.38728602233,0.37800145830842,0.0582622909657269,6.48792644509605,8.70257450297342e-11,5.1621826161789e-10,"ENSG00000010292.13","NCAPD2","protein_coding"
"132","ENSG00000010310","ENSG00000010310.8",88.2285637040933,-1.86611094576216,0.210619013092819,-8.86012577098052,7.99242186151171e-19,8.13196048816151e-18,"ENSG00000010310.9","GIPR","protein_coding"
"133","ENSG00000010318","ENSG00000010318.20",31.6285758681838,0.774046297046406,0.328645033068629,2.35526546626605,0.0185094772264792,0.0412925124777912,"ENSG00000010318.21","PHF7","protein_coding"
"134","ENSG00000010361","ENSG00000010361.13",306.6138047115,-0.551320240040744,0.11128644144714,-4.95406477978376,7.26789925128939e-07,3.04646908552447e-06,"ENSG00000010361.14","FUZ","protein_coding"
"135","ENSG00000010626","ENSG00000010626.14",173.44770191216,0.932564118442479,0.14565195065198,6.4026888364217,1.52664128363493e-10,8.86208298729615e-10,"ENSG00000010626.15","LRRC23","protein_coding"
"136","ENSG00000010704","ENSG00000010704.18",20.3272907950854,7.60915706732389,1.22202202582782,6.2266938782624,4.76380620406255e-10,2.65860751353323e-09,"ENSG00000010704.19","HFE","protein_coding"
